# key: recording name
# coordinate_index: index of the keypoint data in coordinates (same as video_frame_index if every frame was used)
# video_frame_index: frame number in the video
# bodypart: name of the bodypart that was annotated
# x: x-coordinate of the annotated keypoint
# y: y-coordinate of the annotated keypoint
key,coordinate_index,video_frame_index,bodypart,x,y
R1G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5854,5974,snout,382.18631601721285,304.80487804878055
R3G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10842,10962,skull,176.65786073266003,244.96747967479678
R3G39H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7464,7584,snout,341.8611127651804,319.1138211382114
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9477,9597,snout,240.39769813103402,191.63414634146346
R3G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,14717,14837,snout,220.8855030090828,203.34146341463418
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,3756,3876,snout,215.6822509765625,144.80487804878055
R1G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,13602,13722,skull,202.6741208952617,135.69918699186996
R2G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10908,11028,snout,270.3163973180259,338.6260162601626
R3G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,629,749,snout,197.47086886274138,183.82926829268297
R1G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5678,5798,snout,229.9911940659934,178.62601626016266
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10322,10442,snout,322.3489176432292,376.349593495935
R3G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10832,10952,snout,163.64973065135922,241.06504065040656
R3G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,17903,18023,snout,224.7879420334731,330.82113821138216
R1G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,17394,17514,snout,189.6659908139609,155.21138211382117
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,12567,12687,tail_base,256.007454228595,398.4634146341464
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9476,9596,snout,240.39769813103402,187.7317073170732
R1G39H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,4862,4982,mid_back,235.1944460985137,129.19512195121956
R3G68S1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6378,6498,mid_front,348.3651778058308,116.18699186991876
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6609,6729,mid_back,393.8936330903836,207.24390243902445
R1G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,14511,14631,snout,180.5602997570503,186.43089430894315
R2G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,15483,15603,mid_back,202.6741208952617,133.09756097560978
R2G39H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,355,475,neck,422.5115192692454,164.31707317073176
R2G39H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,4825,4945,snout,313.2432265863186,86.26829268292687
R2G39H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9281,9401,right_ear,239.09688512290398,144.80487804878055
R3G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,11852,11972,snout,353.5684298383511,393.24682418699194
R3G68TDLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,455,575,snout,369.1781859359121,333.40942581300817
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,8487,8607,left_ear,335.35704772453,341.21430386178866
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,4523,4643,snout,194.8692428464812,189.01918191056916
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7188,7308,snout,389.9911940659934,189.01918191056916
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10798,10918,snout,276.8204623586763,377.63706808943095
R3G68S2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,8258,8378,snout,183.1619257733105,153.89723069105696
R3G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6720,6840,mid_mid,313.2432265863186,364.62893800813015
R1G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7867,7987,mid_mid,174.0562347163999,283.9785315040651
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5895,6015,snout,378.2838769928226,155.19804369918705
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,11460,11580,snout,345.7635517895706,295.6858485772358
R2G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7553,7673,skull,202.6741208952617,220.23869410569108
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,3250,3370,right_ear,397.79607211477384,290.4825965447155
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6184,6304,snout,376.9830639846926,198.1248729674797
R1G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10054,10174,neck,174.0562347163999,220.23869410569108
R1G68S2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7497,7617,mid_back,296.3326574806275,395.84845020325207
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5922,6042,snout,375.6822509765625,148.69397865853665
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5702,5822,snout,378.2838769928226,177.3118648373984
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7161,7281,mid_front,404.30013715542424,228.04357215447158
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5669,5789,snout,378.2838769928226,178.61267784552848
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6645,6765,mid_back,405.6009501635544,215.03544207317077
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,4396,4516,snout,215.6822509765625,169.50698678861795
R1G68S2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,4603,4723,snout,188.3651778058308,269.6695884146342
R4G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9187,9307,snout,185.7635517895706,222.84032012195127
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10820,10940,snout,279.4220883749365,381.5395071138212
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5689,5809,snout,375.6822509765625,163.00292174796755
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5693,5813,snout,380.8855030090828,170.807799796748
R1G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,11889,12009,snout,339.2594867489202,169.50698678861795
R3G68TDLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7972,8092,mid_front,289.8285924399771,393.24682418699194
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5691,5811,snout,382.18631601721285,168.20617378048786
R4G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7394,7514,mid_mid,395.19444609851377,155.19804369918705
R1G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,12046,12166,snout,340.5602997570503,163.00292174796755
R3G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,3633,3753,skull,348.3651778058308,133.08422256097566
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5696,5816,snout,384.78794203347303,170.807799796748
R3G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,12060,12180,snout,353.5684298383511,404.9541412601626
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,1298,1418,snout,231.2920070741235,336.01105182926835
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,2670,2790,skull,360.0724948790015,209.83219004065046
R1G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10031,10151,skull,168.8529826838796,217.63706808943095
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9781,9901,snout,348.3651778058308,380.23869410569114
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5687,5807,snout,378.2838769928226,170.807799796748
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7667,7787,mid_front,261.2107062611153,308.69397865853665
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6621,6741,mid_mid,399.096885122904,234.54763719512198
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,5928,6048,snout,365.2757469115218,166.90536077235777
R3G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,3657,3777,mid_mid,259.9098932529853,127.88097052845535
R2G68H1DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,9613,9733,snout,219.58469000095272,163.00292174796755
R3G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,8588,8708,snout,219.58469000095272,122.67771849593498
R2G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,10753,10873,snout,389.9911940659934,208.53137703252037
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,7095,7215,mid_front,402.9993241472942,229.34438516260167
R2G68H3DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,6412,6532,snout,376.9830639846926,165.60454776422768
R1G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,8616,8736,skull,344.4627387814405,341.21430386178866
R2G68H2DLC_HrnetW48_elm_msMay6shuffle1_snapshot_best-2910,11388,11508,snout,409.5033891879446,235.84845020325207
